age,workclass,education,education.num,marital.status,occupation,sex,capital.gain,capital.loss,hours.per.week,native.country,income
43,Local-gov,Bachelors,13,Divorced,Exec-managerial,Male,0,0,42,Germany,<=50K
49,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
35,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
37,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,>50K
49,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
19,Private,11th,7,Separated,Other-service,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K
26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
44,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,55,United-States,<=50K
38,Private,Some-college,10,Married-civ-spouse,Other-service,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,60,United-States,<=50K
24,?,HS-grad,9,Separated,?,Female,0,0,37,United-States,<=50K
18,Private,12th,8,Never-married,Other-service,Male,0,0,20,United-States,<=50K
32,Private,Assoc-voc,11,Widowed,Tech-support,Female,0,0,40,United-States,<=50K
27,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
28,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,0,40,Jamaica,<=50K
30,Self-emp-not-inc,Assoc-voc,11,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Never-married,Other-service,Male,0,0,38,United-States,<=50K
74,Private,Masters,14,Divorced,Sales,Female,0,0,10,United-States,<=50K
36,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,70,South,<=50K
36,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Male,0,0,55,United-States,<=50K
39,Private,Bachelors,13,Divorced,Exec-managerial,Female,0,0,45,United-States,<=50K
25,Self-emp-inc,Bachelors,13,Never-married,Sales,Male,0,0,80,United-States,<=50K
21,Private,HS-grad,9,Separated,Farming-fishing,Male,0,0,40,United-States,<=50K
39,State-gov,Assoc-voc,11,Never-married,Exec-managerial,Female,0,0,50,United-States,<=50K
38,Private,Some-college,10,Divorced,Prof-specialty,Female,0,0,32,United-States,<=50K
20,Private,HS-grad,9,Never-married,Sales,Female,0,0,25,United-States,<=50K
51,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
36,Private,Some-college,10,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
50,Private,HS-grad,9,Separated,Other-service,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,55,United-States,>50K
25,Local-gov,Bachelors,13,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
23,Private,Some-college,10,Never-married,Sales,Female,0,0,15,United-States,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,55,United-States,>50K
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,Germany,<=50K
34,Private,Masters,14,Never-married,Exec-managerial,Female,0,0,50,United-States,<=50K
19,State-gov,Some-college,10,Never-married,Other-service,Male,0,0,10,United-States,<=50K
18,Private,10th,6,Never-married,Other-service,Female,0,0,3,United-States,<=50K
36,Private,10th,6,Divorced,Sales,Male,0,0,40,United-States,<=50K
29,Private,Some-college,10,Never-married,Craft-repair,Male,0,0,45,United-States,<=50K
23,Private,HS-grad,9,Never-married,Exec-managerial,Female,0,0,32,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Never-married,Transport-moving,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Transport-moving,Male,0,0,40,United-States,<=50K
19,State-gov,Some-college,10,Never-married,Adm-clerical,Female,0,0,15,United-States,<=50K
70,Private,11th,7,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
38,Private,Some-college,10,Divorced,Transport-moving,Male,0,0,55,United-States,<=50K
35,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,50,United-States,<=50K
25,Private,Some-college,10,Never-married,Other-service,Female,0,0,35,United-States,<=50K
39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,>50K
50,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,37,?,>50K
43,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,<=50K
37,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Male,0,0,40,Philippines,>50K
29,?,10th,6,Separated,?,Female,0,0,12,United-States,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Female,0,0,40,United-States,<=50K
44,Private,Assoc-acdm,12,Divorced,Tech-support,Female,0,0,40,United-States,<=50K
25,Private,11th,7,Never-married,Other-service,Male,0,0,40,United-States,<=50K
43,State-gov,Doctorate,16,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
46,Federal-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,>50K
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,0,0,60,United-States,<=50K
46,Local-gov,Masters,14,Divorced,Prof-specialty,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Other-service,Female,0,0,30,United-States,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,50,United-States,<=50K
53,Private,Masters,14,Married-civ-spouse,Adm-clerical,Female,0,0,40,United-States,>50K
43,Private,Some-college,10,Divorced,Craft-repair,Male,0,0,42,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Male,0,0,50,United-States,<=50K
28,Private,Assoc-voc,11,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Tech-support,Female,0,0,24,United-States,<=50K
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,China,>50K
50,Private,Some-college,10,Married-civ-spouse,Tech-support,Male,0,0,45,United-States,>50K
48,Self-emp-not-inc,Some-college,10,Divorced,Sales,Male,0,0,65,United-States,>50K
30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Married-spouse-absent,Other-service,Female,0,0,38,United-States,<=50K
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,Philippines,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,>50K
48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,65,United-States,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
33,Private,10th,6,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
44,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Female,0,0,25,United-States,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,45,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
33,Private,Bachelors,13,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
38,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,60,United-States,<=50K
20,Private,HS-grad,9,Never-married,Sales,Female,0,0,38,United-States,<=50K
44,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,50,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,>50K
27,Self-emp-inc,HS-grad,9,Never-married,Sales,Male,0,0,50,United-States,<=50K
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,50,United-States,<=50K
45,Private,11th,7,Married-civ-spouse,Craft-repair,Male,0,0,42,United-States,<=50K
64,Private,5th-6th,3,Widowed,Other-service,Female,0,0,16,United-States,<=50K
34,Private,Bachelors,13,Never-married,Sales,Female,0,0,35,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,>50K
42,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
26,Private,10th,6,Never-married,Adm-clerical,Male,0,0,20,United-States,<=50K
27,Private,Assoc-voc,11,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Sales,Female,0,0,40,United-States,<=50K
23,?,Some-college,10,Never-married,?,Male,0,0,30,United-States,<=50K
47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
20,State-gov,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
46,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,38,United-States,>50K
35,?,HS-grad,9,Married-civ-spouse,?,Female,0,0,40,United-States,<=50K
28,Private,Some-college,10,Never-married,Tech-support,Female,0,0,24,United-States,<=50K
21,Private,Some-college,10,Never-married,Sales,Female,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,40,United-States,<=50K
29,Private,Doctorate,16,Divorced,Prof-specialty,Female,0,0,60,United-States,>50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,?,>50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K
81,Self-emp-not-inc,1st-4th,2,Widowed,Sales,Male,0,0,45,Mexico,<=50K
41,Private,Some-college,10,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Never-married,Sales,Female,0,0,40,United-States,<=50K
30,Self-emp-not-inc,Assoc-acdm,12,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Male,0,0,40,United-States,<=50K
42,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Divorced,Transport-moving,Male,0,0,40,United-States,<=50K
65,?,HS-grad,9,Married-civ-spouse,?,Male,0,0,20,United-States,<=50K
18,Private,HS-grad,9,Never-married,Other-service,Male,0,0,35,United-States,<=50K
30,Private,Some-college,10,Never-married,Protective-serv,Male,0,0,48,United-States,<=50K
61,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Male,0,0,42,United-States,<=50K
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,45,United-States,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,48,United-States,<=50K
60,Private,7th-8th,4,Separated,Priv-house-serv,Female,0,0,15,United-States,<=50K
47,Private,10th,6,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
48,Private,Some-college,10,Divorced,Adm-clerical,Male,0,0,40,United-States,<=50K
32,Private,Bachelors,13,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
25,?,Masters,14,Never-married,?,Female,0,0,35,Canada,<=50K
31,Private,Bachelors,13,Never-married,Prof-specialty,Male,0,0,40,United-States,<=50K
33,State-gov,Masters,14,Never-married,Prof-specialty,Male,0,0,30,United-States,<=50K
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,50,United-States,<=50K
44,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,>50K
37,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,9,Divorced,Handlers-cleaners,Male,0,0,40,United-States,<=50K
51,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
51,Private,Masters,14,Divorced,Protective-serv,Male,0,0,40,United-States,<=50K
25,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,60,United-States,<=50K
25,Private,Bachelors,13,Never-married,Other-service,Female,0,0,24,Jamaica,<=50K
29,Federal-gov,Bachelors,13,Married-AF-spouse,Prof-specialty,Male,0,0,50,United-States,>50K
36,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Male,0,0,70,United-States,>50K
55,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,0,0,40,United-States,<=50K
39,Private,Bachelors,13,Divorced,Sales,Female,0,0,40,United-States,<=50K
31,Private,10th,6,Divorced,Handlers-cleaners,Male,0,0,40,United-States,<=50K
31,Private,Prof-school,15,Married-civ-spouse,Tech-support,Male,0,0,40,India,<=50K
51,Self-emp-inc,Assoc-voc,11,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
62,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,32,United-States,<=50K
27,Private,Bachelors,13,Divorced,Exec-managerial,Male,0,0,52,United-States,<=50K
23,Private,Some-college,10,Never-married,Adm-clerical,Male,0,0,30,United-States,<=50K
35,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,<=50K
46,Private,Assoc-acdm,12,Never-married,Prof-specialty,Female,0,0,36,United-States,<=50K
45,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Male,0,0,50,United-States,>50K
27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K
22,Private,11th,7,Married-civ-spouse,Adm-clerical,Female,0,0,20,United-States,<=50K
37,State-gov,Some-college,10,Divorced,Prof-specialty,Female,0,0,30,United-States,<=50K
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,40,Puerto-Rico,<=50K
45,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,0,0,40,United-States,<=50K
33,State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K
46,Private,Assoc-voc,11,Married-spouse-absent,Machine-op-inspct,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Never-married,Transport-moving,Male,0,0,50,United-States,<=50K
56,Private,HS-grad,9,Separated,Craft-repair,Female,0,0,40,United-States,<=50K
34,Private,Some-college,10,Never-married,Prof-specialty,Female,0,0,12,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,>50K
48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K
45,Private,11th,7,Married-civ-spouse,Other-service,Female,0,0,36,United-States,<=50K
41,State-gov,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
66,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,24,United-States,<=50K
63,?,Prof-school,15,Married-civ-spouse,?,Male,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,35,United-States,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
58,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,45,United-States,>50K
24,Private,HS-grad,9,Never-married,Handlers-cleaners,Female,0,0,48,United-States,<=50K
34,Private,Some-college,10,Divorced,Prof-specialty,Female,0,0,6,United-States,<=50K
33,Local-gov,Masters,14,Never-married,Prof-specialty,Female,0,0,50,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,60,United-States,<=50K
17,Private,11th,7,Never-married,Other-service,Female,0,0,15,United-States,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K
20,Self-emp-inc,Some-college,10,Never-married,Adm-clerical,Female,0,0,20,United-States,<=50K
30,Private,7th-8th,4,Divorced,Transport-moving,Male,0,0,40,United-States,<=50K
22,Private,Bachelors,13,Never-married,Prof-specialty,Male,0,0,40,United-States,<=50K
20,Private,Assoc-acdm,12,Never-married,Other-service,Female,0,0,40,United-States,<=50K
64,Local-gov,5th-6th,3,Divorced,Other-service,Female,0,0,45,?,<=50K
38,Private,Bachelors,13,Divorced,Other-service,Female,0,0,60,?,<=50K
46,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,80,United-States,>50K
17,Private,10th,6,Never-married,Other-service,Male,0,0,20,United-States,<=50K
45,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,Mexico,<=50K
27,Private,Bachelors,13,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
45,Self-emp-inc,Assoc-voc,11,Divorced,Sales,Female,0,0,30,United-States,<=50K
26,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Male,0,0,78,United-States,>50K
44,Local-gov,Bachelors,13,Divorced,Prof-specialty,Male,0,0,45,United-States,<=50K
35,Private,9th,5,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
24,?,HS-grad,9,Married-civ-spouse,?,Female,0,0,40,United-States,<=50K
56,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Female,0,0,40,United-States,<=50K
47,Private,Masters,14,Divorced,Tech-support,Male,0,0,40,United-States,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Male,0,0,50,United-States,>50K
55,?,Assoc-acdm,12,Married-spouse-absent,?,Female,0,0,5,United-States,<=50K
35,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,68,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Sales,Female,0,0,45,United-States,<=50K
34,Private,HS-grad,9,Divorced,Transport-moving,Male,0,0,50,United-States,<=50K
24,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
31,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Male,0,0,45,United-States,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,40,Mexico,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,32,United-States,<=50K
67,?,Bachelors,13,Divorced,?,Female,0,0,60,United-States,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,0,0,40,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,0,0,40,United-States,<=50K
19,Local-gov,Some-college,10,Never-married,Sales,Female,0,0,16,United-States,<=50K
26,Private,Assoc-acdm,12,Never-married,Other-service,Female,0,0,15,United-States,<=50K
28,Private,Some-college,10,Never-married,Prof-specialty,Male,0,0,40,United-States,<=50K
47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
49,Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Male,0,0,40,Italy,>50K
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
30,Private,HS-grad,9,Never-married,Priv-house-serv,Female,0,0,40,Guatemala,<=50K
18,Private,Some-college,10,Never-married,Other-service,Male,0,0,16,United-States,<=50K
81,?,Prof-school,15,Married-civ-spouse,?,Male,0,0,24,United-States,>50K
43,State-gov,Some-college,10,Never-married,Other-service,Female,0,0,40,United-States,<=50K
35,Private,12th,8,Never-married,Farming-fishing,Male,0,0,20,United-States,<=50K
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,72,United-States,<=50K
