safe,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
1,36.3189,11.8146,0.103786,740,81.0811,0,0,0,0,0.016316,353,0,1,84,25.2,0.77,1008,21,0,0,4,11.0697
1,31.3754,10.4387,0.051893,712,84.2697,17.17,63.55,0,0,0.015245,358,0,1,80,25.6,0.945,496,43.4875,0,0,4,10.7723
1,44.7286,11.9362,0.084326,668,89.8204,0,0,0,0,0.017513,313,2,1,70,27.2,0,496,38.9813,0,0,1,11.3441
1,46.8061,6.78025,0.099894,728,82.4176,0,0,0,0,0.016757,331,0,1,76,0,0.07,240,5.99375,0,36.5,2,11.504
1,43.8448,7.17729,0.073947,764,78.534,0,0,0,0,0.016757,333,0,1,77,0,0,240,9.0125,0,38.2,2,11.4437
1,28.3363,6.11131,0.099894,736,81.5217,15.297,10.517,0,48,0.021986,355,2,1,71,0,-1.75,767,22.4875,1,0,4,10.2589
1,28.294,10.1657,0.098597,736,81.5217,15.297,10.517,0,4,0.022427,356,2,1,71,0,-1.925,1023,26.9937,1,0,4,10.2235
1,62.33,10.2989,0.089515,680,88.2353,0,0,0,58,0.017828,359,2,1,76,0,-2.905,766,42,1,40.2,3,12.652
1,62.0044,14.3128,0.089515,680,88.2353,0,0,0,82,0.017828,360,2,1,76,0,-2.835,254,38.9813,1,41,3,12.6427
0,25.2459,22.4046,0.054488,728,82.4176,14.606,190.409,0,18,0.017513,379,3,0,98,0,0,496,4.50625,0,28.2,4,10.4614
1,27.3797,10.2871,0.137516,732,81.9672,0,0,0,6,0.016064,346,2,1,74,0,0,1008,4.50625,0,26,4,10.3789
1,26.7648,10.7604,0.137516,720,83.3333,18.87,230.376,0,12,0.016064,351,2,1,74,0,0.07,240,5.99375,0,26,4,10.3148
1,26.0279,13.8301,0.099894,744,80.6452,0,0,0,8,0.015812,351,2,1,74,0,0.07,240,5.99375,0,24.3,4,10.2155
0,29.3596,23.5012,0.068758,704,85.2273,23.17,235.352,0,8,0.015875,353,2,1,71,0,0,255,3.01875,0,25,4,10.1458
1,27.0823,8.45752,0.09211,684,87.7193,27.121,236.466,0,-14,0.015434,348,2,1,65,0,0.07,1008,5.99375,0,21.9,4,9.83541
1,27.0406,10.2266,0.09211,684,87.7193,27.402,236.577,0,-14,0.015434,348,2,1,65,0,0.07,752,3.01875,0,18.9,4,9.81118
1,45.2869,11.138,0.093407,688,87.2093,29.926,236.185,0,-2,0.015497,340,2,1,57,0,0.07,240,4.50625,0,25.8,4,10.7844
1,33.6021,21.4992,0.086921,752,79.7872,0,0,0,16,0.015749,357,2,1,69,0,0,511,1.4875,0,0,4,10.2361
1,33.229,16.2181,0.101191,748,80.2139,0,0,0,-12,0.015938,364,2,1,71,0,0,255,1.4875,0,6.7,4,10.0555
1,32.2129,8.15519,0.114165,756,79.3651,0,0,0,-8,0.015812,369,2,1,71,0,0,255,1.4875,0,10.8,4,9.95917
1,31.9397,12.1078,0.114165,756,79.3651,0,0,0,-8,0.015812,369,2,1,71,0,0,255,1.4875,0,10.8,4,9.95019
1,29.4655,22.6539,0.071353,752,79.7872,0,0,0,16,0.016064,356,2,1,73,0,0,767,3.01875,0,18.2,4,9.53869
1,35.4001,5.02238,0.090813,616,97.4026,0,0,0,-14,0.015875,364,2,1,72,0,0.28,496,4.50625,0,0,4,9.59917
1,35.6082,16.1278,0.083029,680,88.2353,0,0,0,12,0.016001,356,2,1,65,0,0.07,1008,4.50625,0,22.3,4,9.96636
1,42.7605,10.2062,0.108975,772,77.7202,0,0,0,-16,0.015245,350,2,1,66,0,0.455,240,7.48125,0,22.6,4,10.2403
1,35.4871,7.39868,0.090813,756,79.3651,0,0,0,-4,0.015434,357,2,1,66,0,0.455,752,7.48125,0,17.8,4,9.9436
1,35.9341,7.53761,0.080434,708,84.7458,26.727,252.51,0,-60,0.014678,367,2,1,68,0,0.455,496,7.48125,0,25.4,4,9.96682
1,36.4164,7.76614,0.080434,732,81.9672,0,0,0,22,0.016127,367,2,1,68,0,0.77,240,9.0125,0,28,4,10.0026
1,35.7701,7.01456,0.094705,764,78.534,0,0,0,0,0.01682,367,0,1,67,0,0.56,496,5.99375,0,28.4,4,9.96411
0,31.8696,10.622,0.103786,764,78.534,26.846,252.161,0,8,0.01556,365,3,0,73,0,0.56,496,7.48125,0,29.7,4,9.7645
1,31.0036,22.8496,0.083029,788,76.1421,26.846,252.161,0,16,0.015308,358,2,1,68,0,0.665,496,7.48125,0,26,4,9.71804
0,29.8352,13.1867,0.112867,784,76.5306,27.28,249.558,0,0,0.015434,343,2,1,67,0,0.56,752,9.0125,0,21.7,4,9.55105
1,33.6719,9.66446,0.121948,760,78.9474,26.704,245.122,0,2,0.015119,357,2,1,59,0,0.56,496,7.48125,0,15.4,4,9.53669
1,33.4516,12.6492,0.121948,768,78.125,26.812,244.187,0,-20,0.015056,361,2,1,58,0,0.07,496,3.01875,0,3.9,4,9.52737
0,33.0165,15.2487,0.070056,676,88.7574,28.754,234.683,0,8,0.016757,331,3,0,100,0,0.175,767,3.01875,0,0,4,9.28173
0,43.9606,9.64406,0.085623,708,84.7458,27.458,231.233,0,-16,0.017072,351,3,0,100,0,0.175,240,4.50625,0,16,4,9.87264
0,40.6503,12.2336,0.085623,716,83.7989,27.378,230.969,0,-24,0.016505,350,3,0,100,0,0,1008,3.01875,0,16.9,4,9.74337
1,36.7774,6.6199,0.084326,708,84.7458,0,0,0,-14,0.01619,347,2,1,73,6.8,0.07,240,3.01875,0,0,4,9.61
1,35.7047,10.7168,0.112867,720,83.3333,0,0,0,-2,0.015812,356,2,1,74,0,0,496,3.01875,0,12.3,4,9.58645
1,35.4339,5.96576,0.077839,704,85.2273,0,0,0,-14,0.015686,352,2,1,74,25.2,0,511,1.4875,0,0,4,9.5683
1,62.2114,5.64744,0.093407,672,89.2857,0,0,0,-82,0.015119,352,2,1,75,0,-0.28,511,0,0,53,3,11.3007
0,40.5227,6.34733,0.098597,640,93.75,0,0,0,72,0.018584,359,3,0,68,0,-0.28,767,1.4875,0,39.9,3,10.625
1,32.447,6.69132,0.083029,712,84.2697,23.074,230.097,0,16,0.015119,349,1,1,66,0,-0.385,1023,1.4875,1,18.2,4,10.2001
1,31.5007,13.2831,0.093407,688,87.2093,30.077,232.4,0,-6,0.015875,352,1,1,63,0,-0.175,511,0,0,26.9,4,9.92566
1,29.8661,6.23731,0.076542,612,98.0392,30.111,235.708,0,4,0.016631,344,1,1,65,0,-0.175,255,0,0,16.9,4,9.72491
1,29.0166,11.0219,0.101191,768,78.125,0,0,0,-4,0.015749,348,1,1,69,0,0.07,1008,4.50625,0,10.4,4,9.58084
1,33.785,8.23256,0.076542,760,78.9474,0,0,0,0,0.01619,343,1,1,74,0,0,1008,1.4875,0,0,4,9.76833
1,32.3053,21.3984,0.089515,824,72.8155,29.067,241.618,0,12,0.016379,350,1,1,75,0,-0.175,1008,1.4875,0,0,4,9.68097
1,31.5072,12.3543,0.086921,780,76.9231,28.875,242.491,0,8,0.01619,348,1,1,76,0,-0.07,1008,1.4875,0,0,4,9.62159
1,31.454,10.2569,0.086921,788,76.1421,29.035,242.912,0,0,0.016316,347,1,1,75,0,0,496,3.01875,0,0,4,9.58603
1,43.7631,15.1165,0.12584,764,78.534,29.121,244.659,0,18,0.016757,340,1,1,74,0,0,255,3.01875,0,0,4,10.1989
1,33.4848,6.91628,0.084326,752,79.7872,28.503,247.229,0,-8,0.015749,339,1,1,73,0,0,511,3.01875,0,26.3,4,9.75966
1,32.1475,5.80167,0.077839,780,76.9231,0,0,0,18,0.016001,337,1,1,76,0,0.175,496,5.99375,0,19.9,4,9.66481
1,32.4454,10.8513,0.093407,732,81.9672,0,0,0,10,0.016568,344,1,1,77,0,-0.28,496,1.4875,0,28.4,4,9.60148
1,37.7963,12.7565,0.084326,684,87.7193,29.519,238.922,0,-22,0.016253,343,1,1,73,0,-0.665,1023,0,0,25.6,4,9.78627
1,32.1898,10.453,0.088218,888,67.5676,0,0,0,-8,0.016379,343,1,1,71,0,-1.155,511,3.01875,1,7.3,4,9.45852
1,32.5985,16.1971,0.119354,888,67.5676,32.699,239.093,0,-4,0.016379,345,1,1,71,0,-0.56,767,1.4875,1,11.3,4,9.48474
1,30.4286,20.9141,0.073947,720,83.3333,31.611,247.766,0,22,0.016379,348,1,1,72,0,-0.56,1023,1.4875,1,26.5,4,9.03455
1,30.447,9.10044,0.073947,720,83.3333,31.611,247.766,0,22,0.016379,348,1,1,72,0,-0.385,1023,1.4875,1,26.5,4,9.03699
1,30.7859,16.6203,0.097299,696,86.2069,0,0,0,-10,0.01619,336,1,1,62,0,-0.945,1023,1.4875,1,29.1,4,8.94016
1,46.8722,12.3324,0.083029,736,81.5217,0,0,0,-10,0.016001,338,1,1,69,0,-0.28,255,1.4875,0,20.4,4,10.5534
1,31.3445,7.81562,0.096002,716,83.7989,0,0,0,-4,0.015497,352,1,1,69,0,0,1008,4.50625,0,21,4,9.64853
1,60.2099,15.0906,0.108975,692,86.7052,31.304,267.51,0,-6,0.015623,351,1,1,69,0,0.07,752,4.50625,0,26.5,4,11.1485
1,61.9416,15.6162,0.084326,720,83.3333,31.348,266.97,0,-4,0.01556,353,1,1,68,0,-0.28,1023,3.01875,0,16.3,4,11.5078
0,29.1282,18.1784,0.07265,728,82.4176,31.622,261.566,0,-8,0.015875,350,1,1,64,0,-0.455,767,0,0,24.3,4,9.96878
1,28.6264,13.8551,0.085623,736,81.5217,0,0,0,-2,0.016064,339,1,1,65,0,-0.455,1023,0,0,26.3,4,9.72521
1,29.8902,11.7884,0.102489,740,81.0811,0,0,0,6,0.015812,341,1,1,69,0,-0.28,511,0,0,26.7,4,9.67601
1,29.2999,11.8683,0.089515,732,81.9672,30.114,252.582,0,4,0.015938,344,1,1,71,0,-0.175,1023,1.4875,0,25.4,4,9.47533
1,40.6187,9.78808,0.090813,704,85.2273,0,0,0,10,0.016001,343,1,1,74,0,-0.455,511,0,0,23.9,4,10.0173
1,38.352,10.8573,0.088218,692,86.7052,30.193,252.202,0,12,0.016127,344,1,1,74,0,-0.455,511,0,0,11,4,9.91491
1,35.52,14.522,0.094705,660,90.9091,0,0,0,32,0.01619,344,1,1,73,0,0,752,1.4875,0,2.3,4,9.80011
1,34.6682,11.9903,0.066164,752,79.7872,0,0,0,18,0.015623,346,1,1,73,0,0.455,1008,7.48125,0,5.6,4,9.8606
0,34.6116,10.5033,0.066164,752,79.7872,0,0,0,48,0.015938,345,1,1,74,0,0.28,1008,7.48125,0,1.5,4,9.85675
1,33.2726,10.6067,0.096002,724,82.8729,33.549,252.996,0,-22,0.01493,336,1,1,74,0,-0.175,496,5.99375,0,29.3,4,9.7695
1,32.8125,11.6225,0.096002,744,80.6452,0,0,0,0,0.015182,336,1,1,75,0,0,240,5.99375,0,22.3,4,9.73985
1,30.4564,10.4412,0.076542,788,76.1421,32.364,251.381,0,-8,0.015371,339,1,1,75,0,0.385,240,7.48125,0,24.5,4,9.50173
1,31.1463,8.09993,0.101191,784,76.5306,0,0,0,-20,0.015749,339,1,1,66,0,-0.56,767,0,0,27.8,4,9.2391
1,32.2526,21.7444,0.076542,808,74.2574,29.995,239.874,0,10,0.016064,335,1,1,65,0,-0.28,767,0,0,22.8,4,9.25454
1,38.0106,10.6726,0.088218,756,79.3651,33.454,234.578,0,0,0.015938,336,1,1,62,0,-0.385,255,0,0,23.9,4,9.44998
1,35.8251,16.4111,0.098597,764,78.534,29.903,233.158,0,4,0.01619,336,1,1,56,0,-0.07,752,3.01875,0,26.3,4,9.38551
1,37.8855,20.4254,0.083029,720,83.3333,0,0,0,12,0.015938,348,1,1,72,0,-0.455,1023,0,0,0,4,9.65682
0,43.368,23.8764,0.081731,668,89.8204,0,0,0,8,0.012725,347,1,0,10,0,0.945,1008,7.48125,0,2.8,4,10.025
1,40.6314,7.2147,0.096002,764,78.534,30.119,234.361,0,10,0.016064,350,1,1,76,0,0.07,511,3.01875,0,14.3,4,10.1185
1,35.2499,9.05079,0.099894,720,83.3333,30.382,233.436,0,-16,0.016064,355,1,1,74,0,0,767,3.01875,0,23.9,4,10.2466
1,32.2658,17.9275,0.075245,756,79.3651,0,0,0,-4,0.016127,351,1,1,75,0,-0.175,1023,1.4875,0,25.6,4,10.0056
1,37.9135,10.4458,0.103786,720,83.3333,30.182,233.283,0,2,0.016253,350,1,1,72,0,-0.07,1023,1.4875,1,28.4,4,10.1644
0,35.91,17.8067,0.084326,760,78.9474,30.182,233.283,0,24,0.015434,395,8,0,100,0,-0.07,1023,0,0,26.7,4,10.0663
1,32.3673,10.5958,0.118057,720,83.3333,0,0,0,6,0.016127,349,1,1,64,0,0,255,1.4875,0,26,4,9.8038
1,34.4967,8.1018,0.099894,720,83.3333,0,0,0,14,0.016064,338,1,1,62,0,0,511,4.50625,0,28.9,4,9.83202
1,35.2115,11.128,0.076542,720,83.3333,0,0,0,24,0.01619,336,1,1,61,0,0,240,4.50625,0,28.4,4,9.86848
1,31.6704,8.14329,0.080434,728,82.4176,30.71,240.872,0,8,0.016001,349,1,1,69,0,0.07,752,3.01875,0,0,4,9.68723
0,30.6621,14.8711,0.083029,784,76.5306,0,0,0,-10,0.016127,357,3,0,100,0,0.07,255,3.01875,0,0,4,9.31742
1,33.1462,4.20806,0.080434,720,83.3333,0,0,0,22,0.016505,339,1,1,76,0,0,1008,3.01875,0,0,4,9.39215
0,41.4983,8.98294,0.084326,692,86.7052,0,0,0,-10,0.016379,352,1,1,74,0,0,1008,3.01875,0,7.8,4,10.1089
1,29.6538,11.6878,0.106381,820,73.1707,0,0,0,6,0.016631,349,1,1,76,0,-0.07,496,0,0,22.8,4,9.36309
1,29.6941,7.25313,0.077839,760,78.9474,30.368,243.271,0,8,0.016568,344,1,1,72,0,0,496,1.4875,0,21.5,4,9.2992
1,31.9701,23.4018,0.093407,652,92.0245,0,0,0,-20,0.016001,346,1,1,70,0,0,240,4.50625,0,17.3,4,9.33579
1,31.352,16.6033,0.09211,804,74.6269,0,0,0,4,0.016127,351,1,1,70,0,0,240,3.01875,0,16.5,4,9.28929
1,31.1712,21.4693,0.09211,804,74.6269,0,0,0,20,0.016253,351,1,1,70,0,0,240,3.01875,0,14.3,4,9.26263
1,31.091,15.037,0.075245,792,75.7576,0,0,0,8,0.016064,362,1,1,70,0,0,752,4.50625,0,13.9,4,9.20871
0,30.4898,9.51109,0.080434,772,77.7202,28.599,244.241,0,-12,0.01556,350,1,1,70,0,-0.07,240,3.01875,0,16,4,9.12841
1,33.1755,9.66667,0.097299,760,78.9474,0,0,0,0,0.015938,350,1,1,71,0,0,1008,4.50625,0,28.2,4,9.21952
1,32.0258,8.9758,0.105083,764,78.534,28.899,241.658,0,-36,0.015308,348,1,1,72,0,-0.28,496,1.4875,0,19.7,4,9.11716
1,32.1883,10.3365,0.086921,740,81.0811,30.707,233.805,0,-12,0.01619,359,1,1,74,0,-0.56,511,1.4875,1,26.7,4,8.99954
1,32.2801,13.5958,0.086921,732,81.9672,30.665,233.866,0,-2,0.016253,364,1,1,74,0,-0.455,767,1.4875,1,26.7,4,9.00631
1,38.9203,2.70083,0.089515,740,81.0811,32.066,225.181,0,14,0.015938,350,1,1,67,0,-0.175,767,1.4875,0,0,4,9.1054
1,48.133,7.88636,0.097299,784,76.5306,32.143,223.491,0,2,0.015875,346,1,1,67,0,-0.175,255,1.4875,0,25.4,4,9.9003
1,45.0804,11.5135,0.097299,720,83.3333,32.246,224.063,0,-4,0.015812,348,1,1,67,0,-0.385,1023,0,0,27.1,4,9.81147
0,38.6577,11.122,0.080434,800,75,0,0,0,-12,0.015434,345,1,1,67,0,-0.455,255,1.4875,0,21.7,4,9.6648
1,34.5885,9.66208,0.071353,744,80.6452,30.781,225.33,0,40,0.016442,352,1,1,69,0,-0.945,1023,3.01875,1,13.6,4,9.46378
1,52.192,12.1049,0.097299,628,95.5414,30.57,223.951,0,-14,0.015623,355,1,1,68,0,0,767,1.4875,0,15.8,4,10.7052
1,49.6384,18.4048,0.097299,628,95.5414,30.596,224.015,0,-8,0.015749,349,1,1,66,0,0.07,767,1.4875,0,25.8,4,10.6088
1,31.5682,7.22762,0.086921,732,81.9672,0,0,0,-12,0.016379,335,1,1,70,0,-0.385,767,1.4875,1,27.1,4,9.88319
1,29.3622,16.716,0.096002,792,75.7576,30.884,224.394,0,-8,0.016316,343,1,1,68,0,-0.455,255,1.4875,1,16.5,4,9.54631
1,38.2379,8.7386,0.081731,684,87.7193,0,0,0,-30,0.016127,349,1,1,71,0,0.07,511,1.4875,0,12.6,4,9.74733
1,38.462,8.83382,0.094705,668,89.8204,0,0,0,24,0.016127,355,1,1,77,0,0.175,767,3.01875,0,16,4,10.0442
1,38.489,10.1015,0.088218,656,91.4634,32.53,252.764,0,10,0.015812,352,1,1,77,0,0,511,3.01875,0,19.1,4,10.0502
0,36.7128,14.1234,0.079137,724,82.8729,31.562,253.083,0,-2,0.016001,350,1,1,75,0,0.07,767,1.4875,0,15.6,4,9.99069
1,34.5893,11.8124,0.124543,712,84.2697,32.187,252.845,0,-16,0.015056,356,1,1,67,0,0.175,496,3.01875,0,23.2,4,9.67194
1,31.5783,7.01269,0.07265,668,89.8204,30.987,252.762,0,12,0.015749,349,1,1,72,0,0.07,752,3.01875,0,30.2,4,9.48359
1,31.8375,9.28391,0.077839,828,72.4638,0,0,0,6,0.015497,348,1,1,72,0,0.28,240,4.50625,0,26.3,4,9.4247
1,39.6688,20.5283,0.088218,676,88.7574,30.161,252.889,0,-4,0.01556,344,1,1,74,0,0,255,3.01875,0,0,4,9.88438
1,32.7129,8.43371,0.099894,792,75.7576,0,0,0,-20,0.015497,367,1,1,77,14,0.07,240,3.01875,0,0,4,9.54127
0,30.7576,17.3715,0.076542,740,81.0811,0,0,0,-2,0.015875,355,1,1,77,0,0.07,240,3.01875,0,22.1,4,9.38664
1,30.3604,11.5164,0.076542,764,78.534,0,0,0,12,0.016001,357,1,1,77,0,0.455,1008,5.99375,0,25.6,4,9.32036
0,38.0739,5.59439,0.090813,724,82.8729,0,0,0,-16,0.015497,352,1,1,74,0,0.945,496,7.48125,0,16.9,4,9.70502
1,32.1999,9.4009,0.073947,728,82.4176,31.816,245.598,0,14,0.015308,352,1,1,77,0,0.56,1008,5.99375,0,23.4,4,9.45923
1,31.4247,5.97324,0.077839,688,87.2093,0,0,0,-2,0.015245,356,1,1,77,0,0.665,1008,5.99375,0,16.3,4,9.37084
1,31.5842,9.61039,0.089515,688,87.2093,0,0,0,26,0.01556,358,1,1,72,0,0.665,752,5.99375,0,19.9,4,9.31699
1,46.1743,10.5597,0.106381,684,87.7193,35.555,225.671,0,4,0.015686,357,1,1,77,0,0.665,496,9.0125,0,24.3,4,10.5708
1,32.9285,10.6555,0.114165,780,76.9231,0,0,0,26,0.016064,357,1,1,72,0,0.07,767,3.01875,0,19.7,4,9.94853
1,32.8486,22.5774,0.086921,852,70.4225,30.248,213.284,0,0,0.015875,345,1,1,74,0,0,511,3.01875,0,0,4,9.81369
0,47.7191,11.6801,0.120651,852,70.4225,30.373,212.159,0,2,0.015938,343,1,1,74,0,0,511,1.4875,0,20.6,4,10.4998
1,48.6163,20.8814,0.086921,672,89.2857,30.274,211.141,0,0,0.016001,349,1,1,75,0,0.175,1008,4.50625,0,13.4,4,10.8842
1,43.8703,11.1918,0.103786,684,87.7193,0,0,0,-18,0.015686,350,1,1,76,0,0.07,255,3.01875,0,16.3,4,10.8412
1,31.851,10.9784,0.105083,780,76.9231,0,0,0,4,0.015749,355,1,1,76,0,0.175,240,3.01875,0,20.6,4,10.3128
1,30.6665,17.0638,0.071353,768,78.125,30.094,210.556,0,0,0.015938,350,1,1,77,0,0.175,240,3.01875,0,0,4,10.2081
1,30.4968,9.71156,0.071353,768,78.125,30.094,210.556,0,0,0.015938,350,1,1,77,0,0.07,240,3.01875,0,14.7,4,10.1938
1,38.5767,20.1501,0.101191,712,84.2697,0,0,0,0,0.015812,340,1,1,63,0,0.175,240,3.01875,0,24.5,4,10.6261
0,43.3908,9.4145,0.083029,832,72.1154,29.262,210.803,0,-10,0.015749,337,1,1,73,0,0,255,3.01875,0,17.6,4,10.7126
1,37.6927,20.466,0.090813,884,67.8733,0,0,0,8,0.016001,343,1,1,76,0,0,240,3.01875,0,17.6,4,10.5431
1,36.8173,8.56499,0.090813,884,67.8733,0,0,0,8,0.016001,343,1,1,76,0,0.07,240,3.01875,0,20.8,4,10.5029
0,30.2509,16.0586,0.102489,720,83.3333,27.209,209.877,0,4,0.015938,348,1,1,77,0,0,752,3.01875,0,19.7,4,10.0892
1,30.7394,9.75441,0.094705,724,82.8729,0,0,0,16,0.016253,346,1,1,77,0,0.28,240,3.01875,0,22.3,4,10.0702
1,29.9727,10.349,0.099894,736,81.5217,27.979,210.609,0,-6,0.015812,346,1,1,75,0,-0.07,255,3.01875,0,7.8,4,9.94105
1,37.0856,9.67314,0.094705,684,87.7193,0,0,0,16,0.016001,350,1,1,76,0,-0.07,767,0,0,18.2,4,10.2432
1,33.5585,8.51057,0.099894,676,88.7574,0,0,0,-8,0.015812,352,1,1,77,0,-0.175,767,0,0,25.8,4,10.0465
0,29.5163,6.15059,0.063569,772,77.7202,0,0,0,8,0.015875,345,1,1,72,0,-0.07,1023,1.4875,0,25.2,4,9.58343
1,31.6107,5.39323,0.079137,784,76.5306,28.254,215.491,0,20,0.01619,347,1,1,74,0,0.28,1008,4.50625,0,0,4,9.60899
1,31.0798,16.438,0.079137,756,79.3651,0,0,0,2,0.015749,348,1,1,75,0,0,1023,4.50625,0,0,4,9.56442
1,34.8187,11.5706,0.088218,728,82.4176,0,0,0,8,0.015623,350,1,1,76,0,0,1023,4.50625,0,0,4,9.7005
1,32.9874,9.97513,0.096002,668,89.8204,25.147,222.086,0,4,0.01556,337,1,1,75,0,0.07,240,3.01875,0,31.3,4,10.6023
0,31.6943,11.4599,0.079137,696,86.2069,25.509,221.938,0,8,0.015749,340,1,1,77,0,0.07,240,3.01875,0,29.1,4,10.4126
1,31.8909,16.9501,0.076542,748,80.2139,25.509,221.938,0,-4,0.015686,341,1,1,76,0,0.385,752,4.50625,0,29.7,4,10.414
1,28.6316,6.43048,0.101191,744,80.6452,0,0,0,12,0.015812,347,1,1,77,0,0.07,1008,1.4875,0,26.3,4,10.1696
0,27.7987,12.2407,0.107678,748,80.2139,0,0,0,10,0.015749,341,1,1,77,0,0.07,1008,4.50625,0,15.8,4,10.0889
1,40.2285,11.4594,0.102489,732,81.9672,27.718,222.298,0,14,0.016316,345,1,1,75,0,0.07,240,3.01875,0,27.6,4,10.487
0,33.471,9.83552,0.101191,672,89.2857,0,0,0,-12,0.015497,345,1,1,75,0,0,240,3.01875,0,22.8,4,10.1316
1,36.8819,15.2453,0.097299,728,82.4176,30.086,222.202,0,16,0.015749,343,1,1,72,0,0.175,240,3.01875,0,0,4,10.281
1,30.1388,8.66803,0.099894,768,78.125,29.229,223.149,0,0,0.015875,355,1,1,73,0,0.07,240,3.01875,0,16.5,4,9.80616
1,29.9912,12.2363,0.099894,720,83.3333,29.229,223.149,0,-8,0.015938,354,1,1,73,0,0.07,240,3.01875,0,26.3,4,9.78008
1,30.8445,10.323,0.070056,776,77.3196,0,0,0,-4,0.015938,345,1,1,74,0,0,255,3.01875,0,0,4,9.55119
1,30.4374,15.2658,0.099894,732,81.9672,0,0,0,20,0.016127,347,1,1,75,0,0,240,3.01875,0,26.3,4,9.50703
1,33.2409,9.63725,0.093407,712,84.2697,0,0,0,4,0.015875,347,1,1,76,0,0.175,240,3.01875,0,7.6,4,9.60652
1,33.8981,11.0176,0.11157,688,87.2093,0,0,0,0,0.015938,346,1,1,74,0,0.28,1008,5.99375,0,7.1,4,9.56845
1,34.4679,12.6305,0.090813,720,83.3333,29.085,222.332,0,14,0.015686,352,1,1,77,0,0.07,240,3.01875,0,0,4,9.65929
1,34.9821,12.4057,0.083029,720,83.3333,30.774,222.111,0,24,0.015749,351,1,1,75,0,0.385,240,4.50625,0,13.9,4,9.49488
1,49.1298,12.0588,0.075245,656,91.4634,29.887,222.293,0,0,0.015686,348,1,1,75,0,0.56,496,4.50625,0,6.7,4,10.4177
0,58.0592,11.101,0.084326,692,86.7052,30.837,221.992,0,2,0.015686,338,1,1,73,0,0.175,1008,4.50625,0,3.6,4,11.1553
1,43.5519,20.0862,0.079137,704,85.2273,30.288,224.939,0,0,0.01556,333,1,1,74,0,0.175,240,4.50625,0,16.7,4,10.6302
1,32.2108,6.87173,0.098597,720,83.3333,0,0,0,14,0.015497,358,1,1,72,0,0.07,496,4.50625,0,37.1,4,10.1028
1,29.6414,4.60102,0.112867,676,88.7574,0,0,0,0,0.015812,340,1,1,72,0,0,752,3.01875,0,22.1,4,9.84283
1,29.3617,11.1674,0.075245,764,78.534,0,0,0,4,0.015497,335,1,1,72,0,0.385,240,5.99375,0,22.6,4,9.69307
1,28.2473,11.8313,0.098597,704,85.2273,0,0,0,10,0.01556,338,1,1,72,0,0.07,752,4.50625,0,12.8,4,9.40502
1,29.617,13.7947,0.063569,668,89.8204,0,0,0,4,0.015686,341,1,1,73,0,-0.07,1008,3.01875,0,23.2,4,9.35829
1,38.7381,10.4434,0.071353,752,79.7872,0,0,0,10,0.016064,357,1,1,77,0,-0.28,1008,0,0,15.6,4,10.0029
1,34.1249,4.73399,0.108975,704,85.2273,27.016,207.168,0,12,0.015938,366,1,1,73,0,-0.385,1008,0,0,16.5,4,9.84638
1,37.0309,10.9308,0.228329,668,89.8204,0,0,4,0,0.015875,367,0,1,66,0,0.07,1008,4.50625,0,20.6,4,15.4202
1,33.6319,11.0129,0.281519,624,96.1538,0,0,4,0,0.016001,367,0,1,68,0,0.07,752,4.50625,0,17.1,4,15.2045
1,34.9749,13.3121,0.294493,608,98.6842,0,0,4,0,0.016001,367,0,1,67,0,0.175,752,4.50625,0,25.4,4,15.2959
0,33.7456,13.9917,0.265952,616,97.4026,0,0,4,100,0.015875,367,3,0,8,0,0.385,496,5.99375,0,11.5,4,15.1741
0,33.7565,10.3011,0.284114,636,94.3396,0,0,4,128,0.015875,367,3,0,33,0,0.28,496,5.99375,0,0,4,15.1548
0,33.7432,17.4644,0.259465,632,94.9367,0,0,4,-12,0.01682,383,3,0,48,0,0.07,496,4.50625,0,0,4,15.0954
0,35.2055,18.7001,0.285411,672,89.2857,0,0,4,-96,0.011717,383,3,0,12,0,-0.07,1023,0,0,10.4,4,15.1115
0,43.8288,12.8934,0.273736,652,92.0245,0,0,4,0,0.015308,375,3,0,10,0,0,1023,3.01875,0,14.5,4,15.8254
1,35.9357,12.5635,0.249086,620,96.7742,0,0,4,20,0.014048,339,2,1,67,0,-0.385,511,4.50625,1,0,4,15.836
1,34.2147,17.3324,0.268546,616,97.4026,0,0,4,0,0.015938,347,0,1,68,0,-1.05,511,15.0063,1,7.6,4,15.6476
1,36.1412,11.1267,0.289303,612,98.0392,0,0,4,0,0.016001,364,0,1,63,0,-0.385,511,0,0,17.6,4,15.6125
1,34.8311,14.6948,0.246492,656,91.4634,0,0,4,0,0.016001,366,0,1,62,0,0,1008,9.0125,0,8.9,4,15.4952
1,36.308,9.05132,0.304871,712,84.2697,0,0,4,0,0.013733,366,0,1,55,0,0.945,496,21,0,8.6,4,15.498
1,41.7476,11.1868,0.290601,756,79.3651,0,0,4,0,0.013733,366,0,1,52,0,1.05,1008,22.4875,0,0,4,15.969
1,30.6248,10.2717,0.233518,632,94.9367,0,0,4,-8,0.014867,366,2,1,58,30.8,0.175,496,10.5,0,0,4,15.0528
1,32.7407,11.4713,0.280222,636,94.3396,0,0,4,8,0.016757,366,2,1,72,28.8,0,1008,19.5125,0,0,1,15.0902
