Cust_id,Age,Account_balance,Personal_loan_ind,Home_loan_ind,Prime_Customer_ind,Overall_Satisfaction
CX01-7584,39,63371,1,0,1,Satisfied
CX01-7585,66,36027,1,0,1,Dis Satisfied
CX01-7586,45,63337,1,0,1,Satisfied
CX01-7587,53,6927,1,1,0,Dis Satisfied
CX01-7588,51,14988,1,1,1,Dis Satisfied
CX01-7589,43,4923,1,1,0,Dis Satisfied
CX01-759,47,28942,0,1,1,Dis Satisfied
CX01-7590,59,16079,0,0,0,Dis Satisfied
CX01-7591,24,57466,1,1,1,Satisfied
CX01-7592,37,53340,0,1,1,Satisfied
CX01-7593,48,82954,1,0,1,Satisfied
CX01-7594,38,30938,1,1,0,Satisfied
CX01-7595,52,21958,1,1,0,Dis Satisfied
CX01-7596,34,9956,0,1,0,Dis Satisfied
CX01-7597,39,31955,0,1,1,Dis Satisfied
CX01-7598,42,53725,1,1,1,Satisfied
CX01-7599,19,101652,1,1,1,Satisfied
CX01-760,43,88663,1,0,1,Satisfied
CX01-7600,59,37080,1,1,1,Dis Satisfied
CX01-7601,23,86552,1,0,1,Satisfied
CX01-7602,60,24102,0,1,0,Satisfied
CX01-7603,47,57149,1,0,1,Satisfied
CX01-7604,53,17953,1,0,0,Satisfied
CX01-7605,38,48616,1,1,0,Satisfied
CX01-7606,41,26952,0,1,0,Satisfied
CX01-7607,46,54769,1,0,1,Satisfied
CX01-7608,47,43122,1,0,1,Satisfied
CX01-7609,24,71233,1,0,1,Satisfied
CX01-761,51,39016,0,0,0,Dis Satisfied
CX01-7610,69,19047,0,0,0,Satisfied
CX01-7611,44,34964,0,0,0,Satisfied
CX01-7612,49,47800,1,1,1,Satisfied
CX01-7613,57,6031,1,0,0,Satisfied
CX01-7614,63,33035,1,0,0,Satisfied
CX01-7615,47,63313,1,1,1,Satisfied
CX01-7616,42,38991,0,1,1,Dis Satisfied
CX01-7617,30,93871,1,1,1,Satisfied
CX01-7618,66,8986,1,1,0,Dis Satisfied
CX01-7619,55,29033,1,0,1,Dis Satisfied
CX01-762,35,92980,0,1,1,Satisfied
CX01-7620,33,36530,1,1,1,Satisfied
CX01-7621,40,33049,0,0,1,Satisfied
CX01-7622,62,30979,0,0,0,Dis Satisfied
CX01-7623,37,20971,1,1,0,Dis Satisfied
CX01-7624,24,34956,1,0,1,Satisfied
CX01-7625,42,52108,0,1,1,Satisfied
CX01-7626,66,15024,1,1,0,Dis Satisfied
CX01-7627,42,51636,0,1,1,Satisfied
CX01-7628,38,29091,1,1,1,Dis Satisfied
CX01-7629,21,96215,1,1,1,Satisfied
CX01-763,75,27999,0,0,1,Dis Satisfied
CX01-7630,44,20999,0,1,0,Dis Satisfied
CX01-7631,43,79980,1,1,1,Satisfied
CX01-7632,62,39012,1,1,0,Dis Satisfied
CX01-7633,30,68723,0,0,1,Satisfied
CX01-7634,71,23006,0,0,0,Dis Satisfied
CX01-7635,68,48961,1,1,0,Dis Satisfied
CX01-7636,49,44015,0,1,1,Satisfied
CX01-7637,50,13925,1,1,1,Dis Satisfied
CX01-7638,37,42566,0,0,1,Satisfied
CX01-7639,38,11920,0,0,1,Dis Satisfied
CX01-764,44,42044,1,0,1,Satisfied
CX01-7640,25,35017,1,0,1,Satisfied
CX01-7641,59,10027,0,1,0,Dis Satisfied
CX01-7642,35,10947,1,0,0,Dis Satisfied
CX01-7643,24,89434,1,1,0,Satisfied
CX01-7644,67,22028,0,0,0,Dis Satisfied
CX01-7645,36,33059,0,1,1,Satisfied
CX01-7646,38,11077,0,1,1,Dis Satisfied
CX01-7647,30,56343,0,1,0,Satisfied
CX01-7648,43,23017,1,0,1,Dis Satisfied
CX01-7649,47,26053,0,0,1,Dis Satisfied
CX01-765,30,89309,1,0,0,Satisfied
CX01-7650,69,5967,0,0,1,Dis Satisfied
CX01-7651,44,35114,1,0,0,Dis Satisfied
CX01-7652,58,11074,1,0,0,Dis Satisfied
CX01-7653,29,81411,0,0,1,Satisfied
CX01-7654,43,33091,1,1,1,Satisfied
CX01-7655,24,78510,1,0,1,Satisfied
CX01-7656,36,11099,1,0,0,Dis Satisfied
CX01-7657,32,57260,1,0,1,Satisfied
CX01-7658,24,58297,0,1,1,Satisfied
CX01-7659,53,30114,0,1,0,Dis Satisfied
CX01-766,46,19030,1,1,0,Dis Satisfied
CX01-7660,21,33056,1,1,1,Satisfied
CX01-7661,34,42238,1,0,1,Satisfied
CX01-7662,62,29992,1,0,0,Dis Satisfied
CX01-7663,35,39728,1,0,1,Satisfied
CX01-7664,23,65761,1,0,1,Satisfied
CX01-7665,58,7928,1,1,0,Dis Satisfied
CX01-7666,33,62091,1,0,1,Satisfied
CX01-7667,59,10939,1,1,0,Dis Satisfied
CX01-7668,43,54248,0,0,1,Satisfied
CX01-7669,45,9977,0,0,0,Dis Satisfied
CX01-767,66,10059,1,0,1,Dis Satisfied
CX01-7670,29,39052,1,1,1,Satisfied
CX01-7671,60,30113,0,0,0,Dis Satisfied
CX01-7672,59,30076,0,1,0,Dis Satisfied
CX01-7673,53,23989,1,0,0,Dis Satisfied
CX01-7674,45,20940,0,1,0,Dis Satisfied
CX01-7675,46,53681,0,1,1,Satisfied
CX01-7676,35,87619,1,1,1,Satisfied
CX01-7677,23,33297,0,1,0,Satisfied
CX01-7678,70,38952,1,0,0,Satisfied
CX01-7679,63,21000,1,1,1,Satisfied
CX01-768,35,50917,0,0,1,Satisfied
CX01-7680,67,32048,1,1,0,Satisfied
CX01-7681,64,29962,1,1,1,Satisfied
CX01-7682,38,23052,0,0,1,Satisfied
CX01-7683,64,26926,1,0,0,Satisfied
CX01-7684,56,28989,1,1,0,Satisfied
CX01-7685,38,42261,0,1,1,Satisfied
CX01-7686,44,4946,0,0,0,Satisfied
CX01-7687,33,28101,0,0,0,Satisfied
CX01-7688,40,36934,0,1,0,Satisfied
CX01-7689,46,25995,0,0,0,Satisfied
CX01-769,36,39978,0,1,1,Satisfied
CX01-7690,43,68323,0,1,1,Satisfied
CX01-7691,48,34946,1,0,0,Satisfied
CX01-7692,47,22087,0,1,0,Dis Satisfied
CX01-7693,37,17017,1,0,0,Dis Satisfied
CX01-7694,38,37118,1,0,1,Dis Satisfied
CX01-7695,28,37092,1,0,1,Satisfied
CX01-7696,52,8033,1,1,1,Dis Satisfied
CX01-7697,72,15920,1,0,0,Dis Satisfied
CX01-7698,44,14021,0,0,0,Dis Satisfied
CX01-7699,33,90940,0,1,1,Satisfied
CX01-770,40,21105,1,0,0,Dis Satisfied
CX01-7700,23,35959,1,0,0,Satisfied
CX01-7701,32,69934,1,0,0,Satisfied
CX01-7702,67,26087,1,0,1,Dis Satisfied
CX01-7703,73,31029,1,1,1,Dis Satisfied
CX01-7704,35,63668,1,0,1,Satisfied
CX01-7705,43,67639,1,0,1,Satisfied
CX01-7706,48,34000,0,1,1,Dis Satisfied
CX01-7707,69,15078,0,1,0,Dis Satisfied
CX01-7708,29,107565,1,1,1,Satisfied
CX01-7709,19,74420,1,0,1,Satisfied
CX01-771,19,32069,0,1,1,Satisfied
CX01-7710,49,86217,1,1,1,Satisfied
CX01-7711,60,10922,1,1,0,Dis Satisfied
CX01-7712,72,29926,0,1,0,Dis Satisfied
CX01-7713,71,38097,0,1,0,Dis Satisfied
CX01-7714,36,63630,1,0,0,Satisfied
CX01-7715,52,34918,1,0,0,Dis Satisfied
CX01-7716,54,23029,1,1,0,Dis Satisfied
CX01-7717,68,30003,1,0,0,Dis Satisfied
CX01-7718,61,17953,0,0,0,Dis Satisfied
CX01-7719,32,73885,0,0,1,Satisfied
CX01-772,67,12068,1,1,1,Dis Satisfied
CX01-7720,23,41322,1,0,1,Satisfied
CX01-7721,45,18984,0,0,1,Dis Satisfied
CX01-7722,45,14976,1,0,0,Dis Satisfied
CX01-7723,60,26065,0,0,0,Dis Satisfied
CX01-7724,46,13042,1,1,0,Dis Satisfied
CX01-7725,71,13995,1,1,0,Dis Satisfied
CX01-7726,29,68125,0,0,1,Satisfied
CX01-7727,57,10979,1,0,0,Dis Satisfied
CX01-7728,19,76465,0,1,1,Satisfied
CX01-7729,49,32015,0,0,1,Dis Satisfied
CX01-773,42,79690,1,1,1,Satisfied
CX01-7730,54,27099,0,0,0,Dis Satisfied
CX01-7731,36,36949,0,0,1,Satisfied
CX01-7732,47,78055,0,0,1,Satisfied
CX01-7733,43,92040,1,0,1,Satisfied
CX01-7734,49,31073,0,1,1,Dis Satisfied
CX01-7735,27,88515,0,0,1,Satisfied
CX01-7736,25,99721,0,1,1,Satisfied
CX01-7737,49,17944,1,1,0,Dis Satisfied
CX01-7738,36,15033,0,1,1,Dis Satisfied
CX01-7739,48,35025,0,0,1,Satisfied
CX01-774,40,33929,1,0,1,Dis Satisfied
CX01-7740,40,13071,1,1,1,Satisfied
CX01-7741,46,51763,1,0,1,Satisfied
CX01-7742,61,28957,1,1,1,Satisfied
CX01-7743,45,27012,0,1,1,Satisfied
CX01-7744,68,15930,1,1,0,Satisfied
CX01-7745,45,35018,0,0,1,Satisfied
CX01-7746,73,25103,1,0,0,Satisfied
CX01-7747,42,54270,1,0,1,Satisfied
CX01-7748,58,26040,1,0,1,Satisfied
CX01-7749,37,49260,1,0,0,Satisfied
CX01-775,42,6940,0,0,0,Dis Satisfied
CX01-7750,43,35526,0,0,1,Satisfied
CX01-7751,41,29931,0,1,0,Satisfied
CX01-7752,50,25931,0,0,1,Satisfied
CX01-7753,46,19965,0,0,0,Satisfied
CX01-7754,36,71452,0,1,1,Satisfied
CX01-7755,57,38999,0,1,0,Dis Satisfied
CX01-7756,50,19928,0,1,0,Dis Satisfied
CX01-7757,72,38939,0,0,0,Dis Satisfied
CX01-7758,39,13030,1,0,0,Dis Satisfied
CX01-7759,58,10929,0,1,0,Dis Satisfied
CX01-776,70,33040,0,0,1,Dis Satisfied
CX01-7760,67,19034,1,0,1,Dis Satisfied
CX01-7761,36,24071,0,0,0,Dis Satisfied
CX01-7762,25,54374,0,1,1,Satisfied
CX01-7763,43,51243,1,0,1,Satisfied
CX01-7764,49,45643,0,1,0,Dis Satisfied
CX01-7765,44,31972,0,0,1,Satisfied
CX01-7766,62,27077,0,1,1,Dis Satisfied
CX01-7767,48,20051,1,0,0,Dis Satisfied
CX01-7768,42,70430,0,0,1,Satisfied
CX01-7769,42,6086,0,1,1,Dis Satisfied
CX01-777,61,38926,0,1,1,Dis Satisfied
CX01-7770,34,103640,0,0,1,Satisfied
CX01-7771,42,74793,1,0,1,Satisfied
CX01-7772,34,32941,0,0,0,Dis Satisfied
CX01-7773,42,34934,1,0,1,Satisfied
CX01-7774,36,50288,1,0,1,Satisfied
CX01-7775,49,25976,1,0,0,Dis Satisfied
CX01-7776,64,15050,0,0,1,Dis Satisfied
CX01-7777,74,28034,0,1,0,Dis Satisfied
CX01-7778,51,21937,1,0,1,Dis Satisfied
CX01-7779,53,27097,1,1,0,Dis Satisfied
CX01-778,43,10102,0,0,0,Dis Satisfied
CX01-7780,44,72502,1,0,1,Satisfied
CX01-7781,62,17968,1,1,0,Dis Satisfied
CX01-7782,39,93488,0,1,1,Satisfied
CX01-7783,39,18078,0,1,1,Dis Satisfied
CX01-7784,35,65759,1,0,1,Satisfied
CX01-7785,39,68003,0,0,1,Satisfied
CX01-7786,42,79519,1,1,0,Satisfied
CX01-7787,55,38057,0,0,0,Dis Satisfied
CX01-7788,34,80411,0,0,0,Satisfied
CX01-7789,44,101139,0,1,1,Satisfied
CX01-779,40,69133,1,0,1,Satisfied
CX01-7790,42,23076,1,1,1,Dis Satisfied
CX01-7791,41,19082,0,0,1,Dis Satisfied
CX01-7792,67,29949,0,1,0,Dis Satisfied
CX01-7793,29,64468,1,1,1,Satisfied
CX01-7794,68,28025,1,1,1,Dis Satisfied
CX01-7795,55,47890,1,0,0,Dis Satisfied
CX01-7796,42,36822,1,1,1,Satisfied
CX01-7797,36,22991,1,1,0,Dis Satisfied
CX01-7798,40,24010,1,1,1,Dis Satisfied
CX01-7799,43,31083,1,1,1,Dis Satisfied
CX01-780,54,7977,1,0,1,Dis Satisfied
CX01-7800,42,68121,1,0,1,Satisfied
CX01-7801,39,104631,1,1,1,Satisfied
CX01-7802,42,21954,1,1,1,Dis Satisfied
CX01-7803,34,84542,0,0,1,Satisfied
CX01-7804,60,10055,1,0,0,Dis Satisfied
CX01-7805,50,38033,0,1,1,Dis Satisfied
CX01-7806,57,18993,0,1,0,Dis Satisfied
CX01-7807,40,5023,0,1,1,Dis Satisfied
CX01-7808,38,23960,1,0,1,Dis Satisfied
CX01-7809,27,87028,1,1,0,Satisfied
CX01-781,35,35042,1,0,1,Satisfied
CX01-7810,30,98505,1,1,1,Satisfied
CX01-7811,69,5099,1,0,0,Dis Satisfied
CX01-7812,61,17035,0,1,0,Dis Satisfied
CX01-7813,40,24997,1,1,1,Dis Satisfied
CX01-7814,37,31106,1,1,0,Satisfied
CX01-7815,42,28007,0,0,0,Dis Satisfied
CX01-7816,49,26925,0,0,1,Dis Satisfied
CX01-7817,48,82312,1,0,1,Satisfied
CX01-7818,34,38037,1,0,0,Dis Satisfied
CX01-7819,40,17100,0,1,0,Dis Satisfied
CX01-782,57,27020,1,0,0,Dis Satisfied
CX01-7820,27,37960,1,1,1,Satisfied
CX01-7821,72,19005,1,0,0,Dis Satisfied
CX01-7822,32,102052,0,1,1,Satisfied
CX01-7823,62,42008,1,0,0,Dis Satisfied
CX01-7824,31,30073,1,0,1,Satisfied
CX01-7825,46,78367,1,1,1,Satisfied
CX01-7826,39,18984,1,1,1,Dis Satisfied
CX01-7827,28,105159,1,1,1,Satisfied
CX01-7828,38,37109,0,0,1,Dis Satisfied
CX01-7829,35,53256,1,0,1,Satisfied
CX01-783,58,25064,0,1,0,Dis Satisfied
CX01-7830,55,7949,1,1,1,Dis Satisfied
CX01-7831,58,15996,0,0,0,Dis Satisfied
CX01-7832,66,7949,0,1,1,Dis Satisfied
CX01-7833,42,17071,1,0,0,Dis Satisfied
CX01-7834,37,45124,1,0,0,Dis Satisfied
CX01-7835,30,51502,1,1,1,Satisfied
CX01-7836,22,58118,1,0,1,Satisfied
CX01-7837,19,35020,0,0,1,Satisfied
CX01-7838,30,70449,0,1,1,Satisfied
CX01-7839,27,45955,1,1,1,Satisfied
CX01-784,54,34965,1,0,1,Dis Satisfied
CX01-7840,60,38945,1,0,1,Dis Satisfied
CX01-7841,42,78210,1,1,1,Satisfied
CX01-7842,68,23033,0,1,0,Dis Satisfied
CX01-7843,34,53251,0,1,1,Satisfied
CX01-7844,38,44858,1,1,1,Satisfied
CX01-7845,44,37019,1,0,1,Dis Satisfied
CX01-7846,48,10055,1,1,0,Dis Satisfied
CX01-7847,57,36104,0,1,1,Dis Satisfied
CX01-7848,32,34968,0,0,1,Satisfied
CX01-7849,73,37927,0,1,0,Dis Satisfied
CX01-785,43,21939,1,1,1,Dis Satisfied
CX01-7850,33,82927,1,1,1,Satisfied
CX01-7851,48,10918,1,1,1,Dis Satisfied
CX01-7852,40,21083,1,0,0,Dis Satisfied
CX01-7853,34,56531,1,1,0,Satisfied
CX01-7854,49,26927,1,1,1,Dis Satisfied
CX01-7855,35,38799,1,0,1,Satisfied
CX01-7856,68,20974,1,0,0,Dis Satisfied
CX01-7857,41,77789,0,1,1,Satisfied
CX01-7858,37,33937,0,0,1,Satisfied
CX01-7859,40,65014,1,0,1,Satisfied
CX01-786,68,27921,0,1,1,Dis Satisfied
CX01-7860,60,37027,0,1,1,Dis Satisfied
CX01-7861,26,61458,1,0,1,Satisfied
CX01-7862,36,37068,1,1,1,Satisfied
CX01-7863,40,65558,1,1,1,Satisfied
CX01-7864,74,36088,1,1,0,Dis Satisfied
CX01-7865,51,9015,0,1,0,Dis Satisfied
CX01-7866,41,33935,1,0,0,Dis Satisfied
CX01-7867,36,31045,1,0,0,Dis Satisfied
CX01-7868,29,87657,1,0,1,Satisfied
CX01-7869,70,38026,1,1,0,Dis Satisfied
CX01-787,48,6065,1,1,0,Dis Satisfied
CX01-7870,42,61295,1,0,1,Satisfied
CX01-7871,56,38994,1,1,0,Dis Satisfied
CX01-7872,75,24093,1,0,0,Dis Satisfied
CX01-7873,32,49280,1,0,1,Satisfied
CX01-7874,40,32005,0,0,1,Satisfied
CX01-7875,53,35940,1,1,0,Dis Satisfied
CX01-7876,68,31949,1,0,1,Dis Satisfied
CX01-7877,33,21989,1,1,0,Dis Satisfied
CX01-7878,58,5069,0,0,0,Dis Satisfied
CX01-7879,24,89667,1,1,1,Satisfied
CX01-788,32,6925,0,0,0,Dis Satisfied
CX01-7880,38,31923,0,0,1,Satisfied
CX01-7881,33,39047,0,0,0,Dis Satisfied
CX01-7882,29,104020,1,1,0,Satisfied
CX01-7883,62,15022,0,0,0,Dis Satisfied
CX01-7884,75,15954,1,1,1,Dis Satisfied
CX01-7885,49,14028,0,1,1,Dis Satisfied
CX01-7886,35,36076,1,1,0,Dis Satisfied
CX01-7887,48,81664,1,0,1,Satisfied
CX01-7888,61,17035,0,0,0,Dis Satisfied
CX01-7889,42,34114,1,0,1,Satisfied
CX01-789,43,86968,0,1,1,Satisfied
CX01-7890,23,92233,1,0,1,Satisfied
CX01-7891,35,65898,1,0,0,Satisfied
CX01-7892,43,12015,0,0,0,Dis Satisfied
CX01-7893,20,46794,1,1,1,Satisfied
CX01-7894,39,20072,0,1,1,Dis Satisfied
CX01-7895,52,6970,0,1,0,Dis Satisfied
CX01-7896,63,12972,1,0,0,Dis Satisfied
CX01-7897,54,31984,1,1,0,Dis Satisfied
CX01-7898,42,5025,1,1,0,Dis Satisfied
CX01-7899,26,71178,1,1,1,Satisfied
CX01-790,70,9043,1,0,0,Dis Satisfied
CX01-7900,39,76052,1,1,1,Satisfied
CX01-7901,22,36072,0,1,1,Satisfied
CX01-7902,50,39043,1,0,1,Satisfied
CX01-7903,55,4925,0,1,0,Satisfied
CX01-7904,56,14091,0,0,1,Satisfied
CX01-7905,63,20991,1,0,0,Satisfied
CX01-7906,34,33934,1,0,1,Satisfied
CX01-7907,22,78887,0,0,0,Satisfied
CX01-7908,41,86911,0,0,1,Satisfied
CX01-7909,40,94401,0,1,1,Satisfied
CX01-791,45,37753,0,0,1,Satisfied
CX01-7910,33,61455,0,0,1,Satisfied
CX01-7911,23,79166,0,1,1,Satisfied
CX01-7912,38,100460,1,1,0,Satisfied
CX01-7913,45,64359,1,0,0,Satisfied
CX01-7914,26,39724,0,1,1,Satisfied
CX01-7915,72,18089,0,1,0,Dis Satisfied
CX01-7916,29,53997,1,0,1,Satisfied
CX01-7917,74,45385,0,0,0,Dis Satisfied
CX01-7918,38,74158,1,1,1,Satisfied
CX01-7919,58,19094,0,1,0,Dis Satisfied
CX01-792,49,85841,1,0,1,Satisfied
CX01-7920,20,36937,1,1,1,Satisfied
CX01-7921,45,58297,0,1,1,Satisfied
CX01-7922,40,32957,0,1,0,Dis Satisfied
CX01-7923,69,17010,1,1,0,Dis Satisfied
CX01-7924,25,86299,0,0,1,Satisfied
CX01-7925,52,10940,1,1,0,Dis Satisfied
CX01-7926,48,33023,1,1,0,Dis Satisfied
CX01-7927,31,34044,0,1,1,Satisfied
CX01-7928,38,8948,0,0,0,Dis Satisfied
CX01-7929,53,14068,0,0,0,Dis Satisfied
CX01-793,43,9954,1,0,1,Dis Satisfied
CX01-7930,39,27101,0,1,1,Satisfied
CX01-7931,43,35031,1,1,0,Satisfied
CX01-7932,55,10038,0,1,0,Satisfied
CX01-7933,34,36047,0,1,0,Satisfied
CX01-7934,50,15024,0,1,1,Satisfied
CX01-7935,22,98907,0,0,1,Satisfied
CX01-7936,65,13089,1,1,0,Satisfied
CX01-7937,40,32045,1,1,1,Satisfied
CX01-7938,38,26922,0,0,1,Satisfied
CX01-7939,53,8911,1,0,0,Satisfied
CX01-794,57,33983,1,0,0,Dis Satisfied
CX01-7940,46,44008,0,0,1,Satisfied
CX01-7941,26,92152,0,0,1,Satisfied
CX01-7942,33,74147,1,0,1,Satisfied
CX01-7943,40,6978,0,1,0,Satisfied
CX01-7944,44,79467,1,0,0,Satisfied
CX01-7945,65,5020,0,0,1,Dis Satisfied
CX01-7946,68,25043,1,1,0,Dis Satisfied
CX01-7947,34,85233,1,0,1,Satisfied
CX01-7948,31,41312,1,1,1,Satisfied
CX01-7949,31,82161,1,0,0,Satisfied
CX01-795,47,38110,0,0,1,Dis Satisfied
CX01-7950,25,38145,0,1,1,Satisfied
CX01-7951,34,23034,1,0,1,Dis Satisfied
CX01-7952,56,20104,1,1,0,Dis Satisfied
CX01-7953,28,84091,0,1,1,Satisfied
CX01-7954,68,14054,1,1,0,Dis Satisfied
CX01-7955,41,72469,0,1,0,Satisfied
CX01-7956,73,17030,0,1,0,Dis Satisfied
CX01-7957,39,7046,0,1,1,Dis Satisfied
CX01-7958,50,30865,0,1,1,Dis Satisfied
CX01-7959,44,86640,1,0,1,Satisfied
CX01-796,35,52352,1,1,1,Satisfied
CX01-7960,42,63772,0,1,1,Satisfied
CX01-7961,23,34938,0,0,1,Satisfied
CX01-7962,38,87151,0,1,0,Satisfied
CX01-7963,40,8973,0,1,1,Satisfied
CX01-7964,35,68041,0,1,1,Satisfied
CX01-7965,52,29056,1,1,0,Satisfied
CX01-7966,40,25048,0,0,1,Satisfied
CX01-7967,33,57548,1,1,1,Satisfied
CX01-7968,42,32932,1,1,1,Satisfied
CX01-7969,44,12083,0,1,0,Satisfied
CX01-797,29,45576,0,0,1,Satisfied
CX01-7970,52,17966,1,1,1,Satisfied
CX01-7971,19,56267,0,0,1,Satisfied
CX01-7972,59,11949,1,0,1,Satisfied
CX01-7973,24,31108,1,0,1,Satisfied
CX01-7974,31,70568,1,0,1,Satisfied
CX01-7975,35,17050,1,0,0,Satisfied
CX01-7976,47,64923,0,0,1,Satisfied
CX01-7977,66,25964,1,1,0,Dis Satisfied
CX01-7978,36,22068,0,1,1,Dis Satisfied
CX01-7979,31,46612,1,0,1,Satisfied
CX01-798,44,50237,0,1,1,Satisfied
CX01-7980,25,30052,0,1,1,Satisfied
CX01-7981,25,73380,1,0,1,Satisfied
CX01-7982,20,82320,1,1,1,Satisfied
CX01-7983,44,38100,1,1,1,Satisfied
CX01-7984,30,49532,0,1,1,Satisfied
CX01-7985,31,34104,0,0,0,Dis Satisfied
CX01-7986,48,72252,0,1,0,Satisfied
CX01-7987,44,33927,1,1,1,Satisfied
CX01-7988,54,37960,1,1,1,Dis Satisfied
CX01-7989,40,7987,1,1,0,Dis Satisfied
CX01-799,48,30093,0,0,1,Satisfied
CX01-7990,44,50455,1,1,1,Satisfied
CX01-7991,33,37067,1,0,1,Dis Satisfied
CX01-7992,33,26017,1,0,1,Dis Satisfied
CX01-7993,42,37063,0,1,0,Satisfied
CX01-7994,22,47985,0,1,1,Satisfied
CX01-7995,50,14077,1,0,0,Dis Satisfied
CX01-7996,38,35088,0,0,0,Dis Satisfied
CX01-7997,46,86382,0,0,1,Satisfied
CX01-7998,33,20927,1,1,1,Dis Satisfied
CX01-7999,41,53923,1,0,1,Satisfied
CX01-800,44,36075,0,1,1,Dis Satisfied
CX01-8000,59,9978,0,1,0,Dis Satisfied
CX01-8001,59,15940,0,0,0,Dis Satisfied
CX01-8002,60,10964,0,0,0,Dis Satisfied
CX01-8003,41,52583,0,1,1,Satisfied
CX01-8004,36,62310,0,1,0,Satisfied
CX01-8005,61,37109,0,1,0,Dis Satisfied
CX01-8006,22,88688,0,0,1,Satisfied
CX01-8007,25,45472,0,0,0,Satisfied
CX01-8008,46,38095,1,1,1,Satisfied
CX01-8009,48,28948,0,1,0,Dis Satisfied
CX01-801,46,34055,0,1,1,Satisfied
CX01-8010,41,12988,0,1,0,Dis Satisfied
CX01-8011,46,47268,0,0,1,Satisfied
CX01-8012,24,85663,0,1,1,Satisfied
CX01-8013,43,65367,0,0,0,Satisfied
CX01-8014,63,35106,1,1,1,Satisfied
CX01-8015,46,27924,1,0,0,Satisfied
CX01-8016,46,19030,0,1,1,Satisfied
CX01-8017,47,95554,1,1,1,Satisfied
CX01-8018,53,13913,1,0,1,Satisfied
CX01-8019,25,31995,0,1,1,Satisfied
CX01-802,24,30101,1,1,1,Satisfied
CX01-8020,67,35016,0,1,1,Satisfied
CX01-8021,42,36054,1,0,1,Satisfied
CX01-8022,65,30959,1,1,1,Satisfied
CX01-8023,61,24986,1,1,1,Satisfied
CX01-8024,46,87165,1,1,1,Satisfied
CX01-8025,48,31020,1,1,0,Dis Satisfied
CX01-8026,50,14975,0,0,0,Dis Satisfied
CX01-8027,28,94080,1,0,1,Satisfied
CX01-8028,55,27953,0,0,0,Dis Satisfied
CX01-8029,36,7050,1,1,0,Dis Satisfied
CX01-803,69,34091,0,1,1,Dis Satisfied
CX01-8030,56,14000,1,0,1,Dis Satisfied
CX01-8031,28,30031,1,0,0,Satisfied
CX01-8032,64,23922,1,0,1,Dis Satisfied
CX01-8033,39,30023,0,1,1,Dis Satisfied
CX01-8034,57,11079,1,1,1,Dis Satisfied
CX01-8035,58,12032,1,1,1,Dis Satisfied
CX01-8036,46,8955,0,1,1,Dis Satisfied
CX01-8037,28,71848,0,0,1,Satisfied
CX01-8038,59,9101,0,0,0,Dis Satisfied
CX01-8039,64,31926,1,0,0,Dis Satisfied
CX01-804,30,83211,0,0,1,Satisfied
CX01-8040,57,23010,0,1,1,Dis Satisfied
CX01-8041,42,28020,1,1,0,Dis Satisfied
CX01-8042,67,16995,1,1,0,Dis Satisfied
CX01-8043,60,10917,0,0,1,Dis Satisfied
CX01-8044,40,83415,1,0,1,Satisfied
CX01-8045,46,23038,0,1,0,Dis Satisfied
CX01-8046,45,23112,0,0,1,Dis Satisfied
CX01-8047,26,107673,0,1,1,Satisfied
CX01-8048,42,14911,1,1,0,Dis Satisfied
CX01-8049,67,37280,1,0,1,Dis Satisfied
CX01-805,43,27066,0,1,0,Dis Satisfied
CX01-8050,44,32980,0,1,1,Satisfied
CX01-8051,21,49538,0,1,0,Satisfied
CX01-8052,75,33955,0,0,0,Dis Satisfied
CX01-8053,44,14936,0,1,0,Dis Satisfied
CX01-8054,52,36021,0,0,0,Dis Satisfied
CX01-8055,48,39701,0,0,0,Satisfied
CX01-8056,42,36036,1,0,1,Satisfied
CX01-8057,24,71051,0,0,0,Satisfied
CX01-8058,41,8095,0,0,0,Dis Satisfied
CX01-8059,44,87779,0,0,1,Satisfied
CX01-806,38,17937,1,0,1,Dis Satisfied
CX01-8060,71,12003,1,1,0,Dis Satisfied
CX01-8061,44,78775,1,0,1,Satisfied
CX01-8062,30,79440,0,1,1,Satisfied
CX01-8063,35,35018,0,1,1,Satisfied
CX01-8064,25,37572,1,1,0,Satisfied
CX01-8065,61,30038,1,0,1,Satisfied
CX01-8066,46,21979,1,0,0,Satisfied
CX01-8067,47,21911,0,0,0,Satisfied
CX01-8068,24,37003,0,1,1,Satisfied
CX01-8069,42,53982,0,0,1,Satisfied
CX01-807,31,61648,1,1,1,Satisfied
CX01-8070,28,75386,1,1,1,Satisfied
CX01-8071,68,6076,0,1,0,Satisfied
CX01-8072,65,13069,1,0,0,Satisfied
CX01-8073,42,74699,0,1,1,Satisfied
CX01-8074,33,55744,0,1,1,Satisfied
CX01-8075,50,19966,0,1,0,Satisfied
CX01-8076,43,67158,0,1,1,Satisfied
CX01-8077,24,39275,1,0,1,Satisfied
CX01-8078,52,29963,1,0,1,Dis Satisfied
CX01-8079,33,34993,1,0,1,Satisfied
CX01-808,28,45265,1,1,1,Satisfied
CX01-8080,40,36037,0,1,1,Dis Satisfied
CX01-8081,69,5960,1,1,1,Dis Satisfied
CX01-8082,47,11999,1,1,1,Dis Satisfied
CX01-8083,32,83337,1,1,1,Satisfied
CX01-8084,38,34079,0,0,1,Dis Satisfied
CX01-8085,46,11007,1,0,0,Dis Satisfied
